item_id;pedido_id;produto_id;quantidade;preco_unitario
7566;2574;12;2;9.0
7567;2574;5;2;25.0
7568;2575;13;1;7.5
7569;2575;7;1;7.0
7570;2575;12;2;9.0
7571;2575;10;3;8.0
7572;2576;13;2;7.5
7573;2576;1;3;15.0
7574;2576;1;1;15.0
7575;2577;3;2;20.0
7576;2577;7;2;7.0
7577;2578;2;3;18.0
7578;2579;1;3;15.0
7579;2579;5;3;25.0
7580;2579;12;3;9.0
7581;2579;5;1;25.0
7582;2580;10;3;8.0
7583;2580;8;2;3.5
7584;2581;11;2;10.0
7585;2581;7;1;7.0
7586;2581;3;1;20.0
7587;2581;7;3;7.0
7588;2581;11;3;10.0
7589;2582;11;2;10.0
7590;2582;7;3;7.0
7591;2582;8;1;3.5
7592;2582;3;3;20.0
7593;2582;5;3;25.0
7594;2583;5;1;25.0
7595;2583;9;3;12.0
7596;2583;9;2;12.0
7597;2583;2;2;18.0
7598;2584;8;3;3.5
7599;2584;7;3;7.0
7600;2584;5;2;25.0
7601;2584;3;2;20.0
7602;2584;1;3;15.0
7603;2585;4;1;22.0
7604;2585;4;2;22.0
7605;2585;12;1;9.0
7606;2586;1;1;15.0
7607;2586;11;3;10.0
7608;2586;13;2;7.5
7609;2586;6;3;5.0
7610;2587;2;2;18.0
7611;2587;8;1;3.5
7612;2587;11;2;10.0
7613;2587;9;3;12.0
7614;2587;7;1;7.0
7615;2588;3;2;20.0
7616;2589;3;2;20.0
7617;2589;4;2;22.0
7618;2589;5;1;25.0
7619;2589;10;2;8.0
7620;2589;1;2;15.0
7621;2590;8;3;3.5
7622;2590;3;2;20.0
7623;2590;12;1;9.0
7624;2591;10;1;8.0
7625;2591;11;1;10.0
7626;2592;1;3;15.0
7627;2592;13;3;7.5
7628;2593;1;3;15.0
7629;2593;13;1;7.5
7630;2593;6;3;5.0
7631;2593;3;1;20.0
7632;2593;1;1;15.0
7633;2594;1;1;15.0
7634;2594;1;1;15.0
7635;2595;4;1;22.0
7636;2595;10;2;8.0
7637;2595;2;2;18.0
7638;2595;7;2;7.0
7639;2595;1;3;15.0
7640;2596;4;1;22.0
7641;2596;13;2;7.5
7642;2596;2;3;18.0
7643;2597;3;2;20.0
7644;2597;4;3;22.0
7645;2598;9;3;12.0
7646;2599;7;3;7.0
7647;2599;3;1;20.0
7648;2599;11;1;10.0
7649;2599;6;2;5.0
7650;2599;8;3;3.5
7651;2600;2;3;18.0
7652;2600;13;1;7.5
7653;2601;10;2;8.0
7654;2601;8;1;3.5
7655;2601;1;2;15.0
7656;2602;9;2;12.0
7657;2602;6;3;5.0
7658;2602;4;2;22.0
7659;2603;1;1;15.0
7660;2604;11;3;10.0
7661;2604;6;3;5.0
7662;2604;10;1;8.0
7663;2605;6;2;5.0
7664;2605;10;2;8.0
7665;2605;3;1;20.0
7666;2606;11;2;10.0
7667;2606;2;3;18.0
7668;2607;6;2;5.0
7669;2607;4;3;22.0
7670;2607;2;1;18.0
7671;2607;5;2;25.0
7672;2607;10;2;8.0
7673;2608;13;3;7.5
7674;2608;6;3;5.0
7675;2608;3;3;20.0
7676;2608;2;2;18.0
7677;2609;2;1;18.0
7678;2609;13;3;7.5
7679;2609;9;1;12.0
7680;2610;6;2;5.0
7681;2610;5;2;25.0
7682;2610;8;1;3.5
7683;2611;13;2;7.5
7684;2611;3;1;20.0
7685;2611;4;3;22.0
7686;2611;2;3;18.0
7687;2612;6;3;5.0
7688;2612;9;1;12.0
7689;2612;10;2;8.0
7690;2613;11;3;10.0
7691;2613;8;1;3.5
7692;2614;13;1;7.5
7693;2614;10;1;8.0
7694;2615;4;1;22.0
7695;2615;13;3;7.5
7696;2615;1;3;15.0
7697;2615;3;3;20.0
7698;2616;3;2;20.0
7699;2616;11;1;10.0
7700;2616;9;3;12.0
7701;2617;4;3;22.0
7702;2617;7;3;7.0
7703;2617;8;1;3.5
7704;2618;5;3;25.0
7705;2618;12;3;9.0
7706;2618;11;3;10.0
7707;2618;8;1;3.5
7708;2618;6;3;5.0
7709;2619;8;2;3.5
7710;2619;13;2;7.5
7711;2619;13;3;7.5
7712;2620;8;2;3.5
7713;2620;5;3;25.0
7714;2621;2;2;18.0
7715;2622;12;3;9.0
7716;2623;9;1;12.0
7717;2624;9;2;12.0
7718;2625;2;2;18.0
7719;2625;2;1;18.0
7720;2625;13;1;7.5
7721;2626;2;2;18.0
7722;2626;12;2;9.0
7723;2626;11;2;10.0
7724;2627;4;1;22.0
7725;2627;1;3;15.0
7726;2627;5;2;25.0
7727;2627;11;1;10.0
7728;2627;11;1;10.0
7729;2628;2;3;18.0
7730;2628;6;1;5.0
7731;2628;3;1;20.0
7732;2629;8;2;3.5
7733;2630;5;1;25.0
7734;2630;13;3;7.5
7735;2630;5;1;25.0
7736;2630;8;2;3.5
7737;2631;4;2;22.0
7738;2631;3;2;20.0
7739;2631;1;1;15.0
7740;2631;4;2;22.0
7741;2632;3;1;20.0
7742;2632;12;1;9.0
7743;2633;10;3;8.0
7744;2633;3;2;20.0
7745;2634;1;3;15.0
7746;2634;13;2;7.5
7747;2634;4;1;22.0
7748;2635;13;1;7.5
7749;2635;5;3;25.0
7750;2635;13;3;7.5
7751;2635;12;3;9.0
7752;2636;5;1;25.0
7753;2637;7;1;7.0
7754;2638;2;2;18.0
7755;2639;2;3;18.0
7756;2639;10;1;8.0
7757;2639;11;2;10.0
7758;2640;13;2;7.5
7759;2640;9;1;12.0
7760;2640;7;3;7.0
7761;2641;5;1;25.0
7762;2641;12;2;9.0
7763;2641;9;3;12.0
7764;2641;6;1;5.0
7765;2641;6;1;5.0
7766;2642;1;2;15.0
7767;2643;3;1;20.0
7768;2644;6;3;5.0
7769;2644;10;3;8.0
7770;2644;2;2;18.0
7771;2645;1;2;15.0
7772;2645;11;3;10.0
7773;2645;13;3;7.5
7774;2646;10;2;8.0
7775;2646;12;2;9.0
7776;2646;11;1;10.0
7777;2646;1;2;15.0
7778;2646;9;1;12.0
7779;2647;11;1;10.0
7780;2647;11;2;10.0
7781;2647;7;2;7.0
7782;2647;3;2;20.0
7783;2647;11;3;10.0
7784;2648;9;2;12.0
7785;2648;5;1;25.0
7786;2649;9;1;12.0
7787;2649;11;3;10.0
7788;2649;4;3;22.0
7789;2649;12;2;9.0
7790;2650;7;3;7.0
7791;2651;8;1;3.5
7792;2652;6;2;5.0
7793;2652;4;1;22.0
7794;2652;9;3;12.0
7795;2652;4;2;22.0
7796;2652;8;3;3.5
7797;2653;5;3;25.0
7798;2653;9;3;12.0
7799;2653;2;1;18.0
7800;2653;4;1;22.0
7801;2653;11;2;10.0
7802;2654;4;1;22.0
7803;2654;5;1;25.0
7804;2655;12;2;9.0
7805;2655;12;3;9.0
7806;2655;5;1;25.0
7807;2655;7;1;7.0
7808;2656;12;2;9.0
7809;2656;6;3;5.0
7810;2657;12;2;9.0
7811;2657;1;2;15.0
7812;2657;2;3;18.0
7813;2657;6;1;5.0
7814;2658;9;3;12.0
7815;2659;2;1;18.0
7816;2659;9;1;12.0
7817;2660;1;2;15.0
7818;2660;6;2;5.0
7819;2660;3;3;20.0
7820;2660;13;3;7.5
7821;2660;1;1;15.0
7822;2661;2;2;18.0
7823;2661;8;3;3.5
7824;2662;8;1;3.5
7825;2662;1;1;15.0
7826;2663;1;2;15.0
7827;2664;9;1;12.0
7828;2664;13;1;7.5
7829;2664;1;3;15.0
7830;2664;8;2;3.5
7831;2664;4;1;22.0
7832;2665;5;2;25.0
7833;2665;10;1;8.0
7834;2665;5;2;25.0
7835;2665;7;1;7.0
7836;2665;7;2;7.0
7837;2666;12;1;9.0
7838;2666;6;2;5.0
7839;2666;13;3;7.5
7840;2667;11;3;10.0
7841;2667;2;1;18.0
7842;2667;7;1;7.0
7843;2668;7;3;7.0
7844;2668;1;2;15.0
7845;2668;4;1;22.0
7846;2669;12;2;9.0
7847;2670;6;1;5.0
7848;2670;10;2;8.0
7849;2671;12;2;9.0
7850;2671;1;2;15.0
7851;2671;5;2;25.0
7852;2671;7;2;7.0
7853;2671;3;1;20.0
7854;2672;1;3;15.0
7855;2672;12;3;9.0
7856;2672;12;3;9.0
7857;2672;1;3;15.0
7858;2672;3;1;20.0
7859;2673;1;1;15.0
7860;2673;6;2;5.0
7861;2674;6;3;5.0
7862;2674;13;2;7.5
7863;2674;3;3;20.0
7864;2674;3;3;20.0
7865;2674;7;1;7.0
7866;2675;11;2;10.0
7867;2675;13;2;7.5
7868;2676;12;2;9.0
7869;2677;11;3;10.0
7870;2678;3;1;20.0
7871;2679;11;1;10.0
7872;2679;9;3;12.0
7873;2680;9;2;12.0
7874;2680;5;1;25.0
7875;2681;2;1;18.0
7876;2681;1;1;15.0
7877;2681;3;3;20.0
7878;2681;2;3;18.0
7879;2682;13;1;7.5
7880;2682;11;3;10.0
7881;2682;8;3;3.5
7882;2682;1;3;15.0
7883;2682;11;2;10.0
7884;2683;11;1;10.0
7885;2683;7;2;7.0
7886;2683;11;2;10.0
7887;2683;9;1;12.0
7888;2683;13;2;7.5
7889;2684;3;2;20.0
7890;2684;7;1;7.0
7891;2684;12;2;9.0
7892;2684;5;1;25.0
7893;2685;3;1;20.0
7894;2685;7;3;7.0
7895;2685;1;1;15.0
7896;2685;5;2;25.0
7897;2686;3;2;20.0
7898;2687;3;3;20.0
7899;2687;10;1;8.0
7900;2687;10;2;8.0
7901;2687;6;1;5.0
7902;2688;1;2;15.0
7903;2688;4;1;22.0
7904;2689;13;2;7.5
7905;2689;10;1;8.0
7906;2689;9;2;12.0
7907;2690;5;2;25.0
7908;2690;8;1;3.5
7909;2691;7;2;7.0
7910;2691;6;3;5.0
7911;2691;6;1;5.0
7912;2691;10;1;8.0
7913;2692;6;1;5.0
7914;2692;13;2;7.5
7915;2692;9;3;12.0
7916;2692;13;3;7.5
7917;2692;12;3;9.0
7918;2693;6;2;5.0
7919;2693;9;3;12.0
7920;2694;1;2;15.0
7921;2694;8;1;3.5
7922;2694;3;3;20.0
7923;2694;2;3;18.0
7924;2694;13;3;7.5
7925;2695;3;1;20.0
7926;2695;5;2;25.0
7927;2696;11;1;10.0
7928;2696;1;3;15.0
7929;2696;7;1;7.0
7930;2696;9;2;12.0
7931;2696;6;1;5.0
7932;2697;7;3;7.0
7933;2697;6;3;5.0
7934;2698;12;3;9.0
7935;2698;1;1;15.0
7936;2698;1;1;15.0
7937;2698;12;1;9.0
7938;2698;11;1;10.0
7939;2699;6;2;5.0
7940;2699;12;2;9.0
7941;2699;12;2;9.0
7942;2700;6;2;5.0
7943;2701;10;2;8.0
7944;2701;7;3;7.0
7945;2702;5;3;25.0
7946;2702;12;3;9.0
7947;2702;7;3;7.0
7948;2703;9;2;12.0
7949;2704;13;1;7.5
7950;2704;12;2;9.0
7951;2705;11;1;10.0
7952;2705;5;1;25.0
7953;2705;13;3;7.5
7954;2706;12;1;9.0
7955;2706;10;2;8.0
7956;2706;7;1;7.0
7957;2707;8;1;3.5
7958;2707;1;2;15.0
7959;2707;2;3;18.0
7960;2708;10;2;8.0
7961;2708;9;2;12.0
7962;2708;4;1;22.0
7963;2708;7;3;7.0
7964;2709;10;2;8.0
7965;2709;5;1;25.0
7966;2709;11;2;10.0
7967;2709;10;1;8.0
7968;2709;12;2;9.0
7969;2710;9;1;12.0
7970;2711;9;3;12.0
7971;2711;8;3;3.5
7972;2711;13;3;7.5
7973;2711;12;3;9.0
7974;2711;1;2;15.0
7975;2712;7;3;7.0
7976;2712;12;2;9.0
7977;2712;7;2;7.0
7978;2712;3;2;20.0
7979;2712;5;1;25.0
7980;2713;1;3;15.0
7981;2713;8;1;3.5
7982;2713;6;3;5.0
7983;2713;9;3;12.0
7984;2713;6;3;5.0
7985;2714;13;1;7.5
7986;2714;4;2;22.0
7987;2714;7;1;7.0
7988;2715;12;3;9.0
7989;2715;4;3;22.0
7990;2715;10;2;8.0
7991;2715;13;1;7.5
7992;2715;7;3;7.0
7993;2716;5;3;25.0
7994;2716;13;2;7.5
7995;2716;1;2;15.0
7996;2716;10;1;8.0
7997;2717;12;2;9.0
7998;2717;10;2;8.0
7999;2718;5;1;25.0
8000;2718;3;2;20.0
8001;2718;2;1;18.0
8002;2719;3;2;20.0
8003;2720;7;2;7.0
8004;2720;9;2;12.0
8005;2721;4;3;22.0
8006;2721;9;1;12.0
8007;2722;4;2;22.0
8008;2722;12;1;9.0
8009;2723;12;2;9.0
8010;2723;3;3;20.0
8011;2723;13;3;7.5
8012;2723;3;2;20.0
8013;2723;3;3;20.0
8014;2724;5;3;25.0
8015;2724;4;1;22.0
8016;2724;10;2;8.0
8017;2724;2;3;18.0
8018;2724;7;1;7.0
8019;2725;11;1;10.0
8020;2725;3;1;20.0
8021;2725;7;1;7.0
8022;2726;4;1;22.0
8023;2726;10;2;8.0
8024;2726;7;1;7.0
8025;2726;8;2;3.5
8026;2726;1;1;15.0
8027;2727;4;1;22.0
8028;2727;10;2;8.0
8029;2727;9;1;12.0
8030;2727;12;3;9.0
8031;2727;9;2;12.0
8032;2728;9;1;12.0
8033;2728;6;1;5.0
8034;2728;3;2;20.0
8035;2728;12;2;9.0
8036;2728;6;1;5.0
8037;2729;3;1;20.0
8038;2729;12;3;9.0
8039;2729;6;1;5.0
8040;2730;9;2;12.0
8041;2730;3;2;20.0
8042;2730;6;3;5.0
8043;2731;6;2;5.0
8044;2731;11;3;10.0
8045;2731;1;1;15.0
8046;2731;5;3;25.0
8047;2732;4;1;22.0
8048;2732;8;1;3.5
8049;2732;13;1;7.5
8050;2732;12;3;9.0
8051;2733;11;2;10.0
8052;2733;12;3;9.0
8053;2733;8;1;3.5
8054;2733;1;1;15.0
8055;2734;10;3;8.0
8056;2734;11;3;10.0
8057;2734;4;2;22.0
8058;2734;5;2;25.0
8059;2735;11;3;10.0
8060;2735;10;1;8.0
8061;2736;12;3;9.0
8062;2736;2;2;18.0
8063;2737;4;1;22.0
8064;2737;2;3;18.0
8065;2737;12;1;9.0
8066;2737;13;1;7.5
8067;2738;9;1;12.0
8068;2738;6;1;5.0
8069;2738;1;3;15.0
8070;2738;10;1;8.0
8071;2739;3;1;20.0
8072;2740;4;1;22.0
8073;2740;8;2;3.5
8074;2741;12;3;9.0
8075;2742;1;2;15.0
8076;2743;7;2;7.0
8077;2743;11;3;10.0
8078;2743;12;2;9.0
8079;2743;13;3;7.5
8080;2743;12;1;9.0
8081;2744;9;1;12.0
8082;2744;2;2;18.0
8083;2744;8;2;3.5
8084;2745;6;2;5.0
8085;2745;7;3;7.0
8086;2746;6;2;5.0
8087;2746;7;1;7.0
8088;2746;7;2;7.0
8089;2746;4;1;22.0
8090;2747;6;2;5.0
8091;2747;9;1;12.0
8092;2747;8;2;3.5
8093;2747;5;3;25.0
8094;2748;8;1;3.5
8095;2748;5;1;25.0
8096;2748;1;3;15.0
8097;2749;10;3;8.0
8098;2749;8;2;3.5
8099;2750;9;1;12.0
8100;2750;5;2;25.0
8101;2750;1;1;15.0
8102;2750;5;2;25.0
8103;2751;5;2;25.0
8104;2751;2;2;18.0
8105;2751;10;1;8.0
8106;2751;12;2;9.0
8107;2752;2;3;18.0
8108;2752;1;2;15.0
8109;2752;10;3;8.0
8110;2752;6;3;5.0
8111;2752;13;3;7.5
8112;2753;13;1;7.5
8113;2754;3;3;20.0
8114;2754;11;1;10.0
8115;2754;1;2;15.0
8116;2754;5;2;25.0
8117;2755;1;1;15.0
8118;2755;7;2;7.0
8119;2756;7;3;7.0
8120;2756;11;1;10.0
8121;2756;9;1;12.0
8122;2757;8;2;3.5
8123;2757;5;3;25.0
8124;2757;12;3;9.0
8125;2757;5;2;25.0
8126;2757;11;3;10.0
8127;2758;13;2;7.5
8128;2758;2;3;18.0
8129;2759;10;3;8.0
8130;2759;6;3;5.0
8131;2759;3;1;20.0
8132;2759;1;1;15.0
8133;2759;10;3;8.0
8134;2760;8;3;3.5
8135;2761;3;2;20.0
8136;2761;7;2;7.0
8137;2761;5;1;25.0
8138;2761;5;1;25.0
8139;2762;13;2;7.5
8140;2762;1;3;15.0
8141;2763;8;3;3.5
8142;2763;10;1;8.0
8143;2763;12;2;9.0
8144;2764;11;3;10.0
8145;2765;3;1;20.0
8146;2766;10;1;8.0
8147;2766;7;3;7.0
8148;2766;11;3;10.0
8149;2766;2;2;18.0
8150;2766;7;3;7.0
8151;2767;7;3;7.0
8152;2768;1;2;15.0
8153;2768;4;1;22.0
8154;2769;3;1;20.0
8155;2769;6;2;5.0
8156;2769;5;1;25.0
8157;2769;2;3;18.0
8158;2769;6;1;5.0
8159;2770;8;3;3.5
8160;2771;7;2;7.0
8161;2771;4;1;22.0
8162;2771;4;1;22.0
8163;2772;8;1;3.5
8164;2772;8;3;3.5
8165;2773;7;1;7.0
8166;2773;3;3;20.0
8167;2773;2;3;18.0
8168;2774;13;2;7.5
8169;2774;3;2;20.0
8170;2774;13;2;7.5
8171;2775;9;1;12.0
8172;2775;6;1;5.0
8173;2775;12;2;9.0
8174;2775;13;2;7.5
8175;2775;10;2;8.0
8176;2776;4;2;22.0
8177;2776;9;3;12.0
8178;2776;11;3;10.0
8179;2776;7;3;7.0
8180;2777;2;1;18.0
8181;2777;12;3;9.0
8182;2777;11;2;10.0
8183;2777;6;2;5.0
8184;2777;7;1;7.0
8185;2778;6;3;5.0
8186;2778;5;3;25.0
8187;2779;9;3;12.0
8188;2779;3;2;20.0
8189;2780;5;1;25.0
8190;2780;8;2;3.5
8191;2780;13;3;7.5
8192;2780;8;1;3.5
8193;2780;9;3;12.0
8194;2781;6;3;5.0
8195;2781;12;1;9.0
8196;2781;7;1;7.0
8197;2781;2;1;18.0
8198;2782;6;3;5.0
8199;2782;11;1;10.0
8200;2782;12;1;9.0
8201;2782;10;2;8.0
8202;2782;12;2;9.0
8203;2783;3;2;20.0
8204;2783;7;2;7.0
8205;2784;10;2;8.0
8206;2784;3;3;20.0
8207;2784;9;2;12.0
8208;2784;7;3;7.0
8209;2785;3;1;20.0
8210;2785;12;1;9.0
8211;2786;13;1;7.5
8212;2786;3;2;20.0
8213;2786;2;3;18.0
8214;2786;2;3;18.0
8215;2787;6;1;5.0
8216;2787;4;3;22.0
8217;2787;1;3;15.0
8218;2787;6;3;5.0
8219;2788;13;3;7.5
8220;2788;10;3;8.0
8221;2788;6;2;5.0
8222;2788;8;2;3.5
8223;2788;1;3;15.0
8224;2789;1;2;15.0
8225;2789;8;1;3.5
8226;2789;3;1;20.0
8227;2789;4;3;22.0
8228;2789;11;1;10.0
8229;2790;3;1;20.0
8230;2790;5;1;25.0
8231;2790;9;3;12.0
8232;2790;9;3;12.0
8233;2790;11;2;10.0
8234;2791;8;1;3.5
8235;2791;13;3;7.5
8236;2791;6;3;5.0
8237;2791;6;1;5.0
8238;2792;6;2;5.0
8239;2792;7;2;7.0
8240;2792;9;2;12.0
8241;2792;8;1;3.5
8242;2793;2;3;18.0
8243;2793;6;1;5.0
8244;2794;4;3;22.0
8245;2794;4;3;22.0
8246;2794;12;3;9.0
8247;2795;1;1;15.0
8248;2795;11;2;10.0
8249;2795;6;3;5.0
8250;2795;3;1;20.0
8251;2795;10;3;8.0
8252;2796;6;2;5.0
8253;2796;10;2;8.0
8254;2797;12;2;9.0
8255;2797;11;3;10.0
8256;2798;3;3;20.0
8257;2799;7;2;7.0
8258;2799;10;3;8.0
8259;2799;9;2;12.0
8260;2799;10;1;8.0
8261;2799;5;3;25.0
8262;2800;2;1;18.0
8263;2800;4;2;22.0
8264;2801;9;2;12.0
8265;2802;8;2;3.5
8266;2802;12;3;9.0
8267;2802;6;1;5.0
8268;2802;2;3;18.0
8269;2802;3;1;20.0
8270;2803;2;3;18.0
8271;2803;11;2;10.0
8272;2803;3;3;20.0
8273;2803;13;3;7.5
8274;2804;9;3;12.0
8275;2805;13;2;7.5
8276;2805;9;1;12.0
8277;2805;8;3;3.5
8278;2805;12;2;9.0
8279;2806;1;2;15.0
8280;2806;8;1;3.5
8281;2806;11;2;10.0
8282;2807;2;2;18.0
8283;2807;9;3;12.0
8284;2807;8;2;3.5
8285;2808;7;1;7.0
8286;2808;10;2;8.0
8287;2808;3;3;20.0
8288;2809;1;2;15.0
8289;2809;11;3;10.0
8290;2809;4;3;22.0
8291;2810;4;2;22.0
8292;2810;1;2;15.0
8293;2811;6;1;5.0
8294;2811;4;3;22.0
8295;2811;2;1;18.0
8296;2812;11;3;10.0
8297;2812;7;2;7.0
8298;2813;10;3;8.0
8299;2813;7;3;7.0
8300;2814;7;3;7.0
8301;2814;8;3;3.5
8302;2814;1;1;15.0
8303;2814;13;1;7.5
8304;2814;11;1;10.0
8305;2815;13;1;7.5
8306;2815;12;2;9.0
8307;2816;10;2;8.0
8308;2816;13;3;7.5
8309;2817;1;1;15.0
8310;2817;4;1;22.0
8311;2817;5;1;25.0
8312;2818;1;2;15.0
8313;2818;6;1;5.0
8314;2819;10;2;8.0
8315;2819;6;3;5.0
8316;2819;1;3;15.0
8317;2819;12;3;9.0
8318;2820;10;1;8.0
8319;2820;4;1;22.0
8320;2820;12;2;9.0
8321;2821;4;1;22.0
8322;2822;5;2;25.0
8323;2822;4;1;22.0
8324;2822;9;3;12.0
8325;2823;10;3;8.0
8326;2823;13;1;7.5
8327;2824;5;1;25.0
8328;2824;1;1;15.0
8329;2824;2;2;18.0
8330;2824;12;3;9.0
8331;2825;11;2;10.0
8332;2825;13;3;7.5
8333;2825;3;1;20.0
8334;2826;8;2;3.5
8335;2826;7;1;7.0
8336;2826;12;1;9.0
8337;2826;2;3;18.0
8338;2827;13;1;7.5
8339;2828;10;1;8.0
8340;2829;8;2;3.5
8341;2829;10;1;8.0
8342;2829;5;3;25.0
8343;2829;5;3;25.0
8344;2829;8;3;3.5
8345;2830;11;1;10.0
8346;2830;9;1;12.0
8347;2830;3;2;20.0
8348;2830;7;1;7.0
8349;2830;2;2;18.0
8350;2831;8;1;3.5
8351;2831;12;1;9.0
8352;2831;10;2;8.0
8353;2832;3;3;20.0
8354;2832;5;2;25.0
8355;2832;1;2;15.0
8356;2832;8;3;3.5
8357;2832;3;3;20.0
8358;2833;5;3;25.0
8359;2833;8;3;3.5
8360;2833;5;3;25.0
8361;2833;8;1;3.5
8362;2834;1;2;15.0
8363;2834;12;2;9.0
8364;2834;2;2;18.0
8365;2834;11;1;10.0
8366;2834;9;2;12.0
8367;2835;8;3;3.5
8368;2835;9;2;12.0
8369;2835;13;1;7.5
8370;2835;13;2;7.5
8371;2836;3;3;20.0
8372;2836;12;1;9.0
8373;2836;3;1;20.0
8374;2836;7;2;7.0
8375;2836;10;1;8.0
8376;2837;4;3;22.0
8377;2837;3;1;20.0
8378;2837;4;2;22.0
8379;2837;5;2;25.0
8380;2837;8;3;3.5
8381;2838;9;3;12.0
8382;2838;1;1;15.0
8383;2838;2;2;18.0
8384;2838;7;1;7.0
8385;2838;11;2;10.0
8386;2839;12;3;9.0
8387;2839;5;1;25.0
8388;2840;8;2;3.5
8389;2840;5;3;25.0
8390;2841;5;1;25.0
8391;2841;9;2;12.0
8392;2841;8;1;3.5
8393;2841;11;3;10.0
8394;2841;12;1;9.0
8395;2842;10;2;8.0
8396;2842;11;3;10.0
8397;2842;10;1;8.0
8398;2842;11;1;10.0
8399;2843;8;3;3.5
8400;2843;4;3;22.0
8401;2843;13;3;7.5
8402;2844;3;1;20.0
8403;2845;8;3;3.5
8404;2845;3;2;20.0
8405;2846;10;1;8.0
8406;2846;3;1;20.0
8407;2846;5;1;25.0
8408;2846;4;1;22.0
8409;2846;8;3;3.5
8410;2847;5;1;25.0
8411;2848;4;1;22.0
8412;2848;1;1;15.0
8413;2849;8;3;3.5
8414;2849;6;1;5.0
8415;2849;9;1;12.0
8416;2850;4;3;22.0
8417;2850;12;3;9.0
8418;2850;4;2;22.0
8419;2850;10;1;8.0
8420;2851;11;2;10.0
8421;2851;8;2;3.5
8422;2851;10;3;8.0
8423;2851;10;2;8.0
8424;2851;4;2;22.0
8425;2852;12;2;9.0
8426;2852;13;3;7.5
8427;2852;9;2;12.0
8428;2853;3;1;20.0
8429;2853;6;3;5.0
8430;2854;9;1;12.0
8431;2854;11;2;10.0
8432;2854;3;2;20.0
8433;2854;8;3;3.5
8434;2854;10;1;8.0
8435;2855;13;1;7.5
8436;2856;11;3;10.0
8437;2856;2;3;18.0
8438;2856;3;2;20.0
8439;2856;6;3;5.0
8440;2857;7;2;7.0
8441;2857;12;1;9.0
8442;2858;5;1;25.0
8443;2858;13;3;7.5
8444;2858;11;3;10.0
8445;2858;3;3;20.0
8446;2859;1;1;15.0
8447;2859;3;3;20.0
8448;2859;10;2;8.0
8449;2859;11;2;10.0
8450;2859;11;1;10.0
8451;2860;9;3;12.0
8452;2860;1;1;15.0
8453;2860;9;2;12.0
8454;2861;13;3;7.5
8455;2861;4;1;22.0
8456;2861;11;3;10.0
8457;2861;9;2;12.0
8458;2862;11;3;10.0
8459;2863;8;3;3.5
8460;2863;4;1;22.0
8461;2864;1;3;15.0
8462;2865;12;3;9.0
8463;2865;3;1;20.0
8464;2865;1;2;15.0
8465;2865;3;3;20.0
8466;2866;7;3;7.0
8467;2866;2;2;18.0
8468;2866;13;2;7.5
8469;2867;4;1;22.0
8470;2867;11;3;10.0
8471;2867;10;2;8.0
8472;2868;13;3;7.5
8473;2869;7;1;7.0
8474;2869;7;3;7.0
8475;2869;10;1;8.0
8476;2869;12;3;9.0
8477;2869;3;2;20.0
8478;2870;7;2;7.0
8479;2870;5;2;25.0
8480;2870;11;1;10.0
8481;2870;10;2;8.0
8482;2870;7;3;7.0
8483;2871;1;2;15.0
8484;2871;4;2;22.0
8485;2871;7;3;7.0
8486;2872;9;2;12.0
8487;2873;13;2;7.5
8488;2874;4;2;22.0
8489;2875;13;2;7.5
8490;2875;7;2;7.0
8491;2875;2;3;18.0
8492;2875;11;1;10.0
8493;2876;7;1;7.0
8494;2876;2;2;18.0
8495;2876;3;2;20.0
8496;2876;9;1;12.0
8497;2876;11;3;10.0
8498;2877;12;2;9.0
8499;2877;5;2;25.0
8500;2877;5;3;25.0
8501;2877;5;2;25.0
8502;2877;10;1;8.0
8503;2878;11;1;10.0
8504;2878;9;3;12.0
8505;2878;5;1;25.0
8506;2878;5;1;25.0
8507;2879;7;3;7.0
8508;2879;1;3;15.0
8509;2880;12;3;9.0
8510;2880;6;3;5.0
8511;2880;10;1;8.0
8512;2880;8;3;3.5
8513;2881;4;2;22.0
8514;2882;13;1;7.5
8515;2882;8;1;3.5
8516;2882;5;1;25.0
8517;2882;7;1;7.0
8518;2883;7;2;7.0
8519;2884;9;3;12.0
8520;2884;13;1;7.5
8521;2884;13;2;7.5
8522;2885;2;3;18.0
8523;2886;6;2;5.0
8524;2886;5;2;25.0
8525;2886;9;3;12.0
8526;2886;8;2;3.5
8527;2886;13;3;7.5
8528;2887;1;3;15.0
8529;2887;1;1;15.0
8530;2887;11;3;10.0
8531;2887;8;1;3.5
8532;2888;11;2;10.0
8533;2889;9;3;12.0
8534;2889;11;2;10.0
8535;2890;3;1;20.0
8536;2890;9;2;12.0
8537;2890;4;3;22.0
8538;2891;13;3;7.5
8539;2891;13;1;7.5
8540;2892;12;1;9.0
8541;2892;3;2;20.0
8542;2893;8;2;3.5
8543;2893;4;3;22.0
8544;2894;3;3;20.0
8545;2894;11;2;10.0
8546;2894;2;3;18.0
8547;2895;12;1;9.0
8548;2895;11;1;10.0
8549;2895;3;2;20.0
8550;2896;6;3;5.0
8551;2896;8;2;3.5
8552;2896;9;2;12.0
8553;2897;12;3;9.0
8554;2897;1;3;15.0
8555;2897;5;1;25.0
8556;2898;10;1;8.0
8557;2898;5;1;25.0
8558;2899;11;3;10.0
8559;2899;2;1;18.0
8560;2899;12;2;9.0
8561;2899;13;2;7.5
8562;2899;8;3;3.5
8563;2900;10;3;8.0
